මාලිනිය	PER
සහ	O
ධර්මේන්ද්‍ර	PER
පවා	O
යොදා	O
සිදු	O
කළ	O
දේශපාලන	O
උප්පරවැට්ටිවලට	O
එහි	O
වෙසෙන	O
දිළිඳු	O
ජනතාවවලට	O
හසු	O
නොවීම	O
තවත්	O
පුදුමයකි	O
.	O
දකුණු	LOC
ආසියාවේ	LOC
පැරැණිත	O
ම	O
දේශපාලන	O
පක්ෂය	O
වන	O
ඉන්දීය	ORG
කොංග්‍රස්	ORG
පක්ෂය	ORG
ගාන්ධිලාගෙන්	PER
තොර	O
ව	O
වුව	O
ද	O
පවත්වා	O
ගෙන	O
යා	O
හැකි	O
බව	O
රජිව්	PER
ගාන්ධි	PER
ඝාතනයත්	O
සමඟ	O
ම	O
ඔප්පු	O
විය	O
.	O
පී.	O
.	O
නරසිම්හ	PER
රාඕ	PER
,	O
සිතාරාම්	PER
කේශාරි	PER
,	O
මන්මෝහන්	PER
සිං	PER
,	O
ප්‍රතාබ්	PER
මුකර්ජි	PER
,	O
අර්ජුන්	PER
සිං	PER
,	O
ශිව්රාජ්	PER
පටේල්	PER
වැනි	O
නායකයන්	O
වයසින්	O
සහ	O
දැනුමෙන්	O
පදම්	O
වී	O
ඇති	O
නිසා	O
,	O
ඔවුන්ට	O
පක්ෂයේ	O
නායකත්වය	O
දී	O
පසු	O
පස	O
පේළියේ	O
ගාන්ධිලා	PER
සිටින	O
බව	O
සෝනියා	PER
,	O
රාහුල්	PER
ප්‍රියංකා	PER
විසින්	O
පෙන්වා	O
දෙනු	O
ලැබ	O
ඇත	O
.	O
අවශ්‍ය	O
නම්	O
රාහුල්	PER
ගාන්ධිට	PER
හෙට	O
පක්ෂයේ	O
නායකත්වයත්	O
ඊළඟ	O
වසරේ	O
දී	O
කැබිනට්	O
ඇමැති	O
ධූරයකුත්	O
තවත්	O
වසරක	O
දී	O
ඉන්දීය	O
අග්‍රාමාත්‍ය	O
තනතුරක්	O
ලබා	O
ගත	O
හැකි	O
අතර	O
,	O
ඔහු	O
කිසිසේත්	O
ඊට	O
සූදානම්	O
නැති	O
බව	O
දිල්ලිය	NE
හරහා	O
අපට	O
ලැබෙන	O
අලුත්	O
ම	O
ඒජන්සි	O
වාර්තාව	O
පෙන්වා	O
දෙයි	O
.	O
මෙය	O
ශ්‍රී	LOC
ලංකාවේ	LOC
දේශපාලන	O
දූ	O
පුතුන්ට	O
ද	O
හොඳ	O
ආදර්ශයකි	O
.	O
පියා	O
මරා	O
රජ	O
වූ	O
රජුන්	O
සිටි	O
ආසියාවට	LOC
හොඳ	O
දේශපාලන	O
පණිවිඩියකි	O
.	O
ඒ	O
නිසා	O
ආසියානු	LOC
දේශපාලන	O
විචාරකයන්	O
පවසන්නේ	O
මහත්මා	PER
ගාන්ධිගෙන්	PER
පසු	O
ඉන්දියාවේ	LOC
නියම	O
ගාන්ධිලා	PER
පහළ	O
වෙමින්	O
සිටින්නේ	O
වර්තමානයේ	O
බවයි	O
.	O
ඉන්දියාවේ	LOC
ජනාධිපති	O
තුමා	O
වන	O
අබ්දුල්	PER
කලාම්	PER
මුස්ලිම්ය	O
.	O
ඉන්දියාවේ	LOC
අගමැති	O
ආචාර්ය	O
සිං	PER
වනාහි	O
පාකිස්තානයේ	LOC
උපන්	O
ෂික්	NE
ජාතිකයෙකි	O
.	O
කොංග්‍රස්	ORG
පක්ෂයේ	ORG
නායිකා	O
ඉතාලි	O
ජාතික	O
නෝනා	O
කෙනෙකි	O
.	O
එහෙත්	O
අද	O
ඉන්දීය	NE
ජනතාව	O
මෙය	O
ප්‍රශ්නයක්	O
නොකර	O
ගන්නේ	O
තමා	O
මෙතෙක්	O
කල්	O
රැවටූ	O
රැඩිකල්වාදී	O
ලේ	O
පිපාසිත	O
හින්දු	NE
භක්තික	O
නායකයන්ට	O
වඩා	O
අපට	O
යමක්	O
කරනු	O
ඇතැයි	O
යන	O
හැඟීමක්	O
ඔවුන්	O
කොයි	O
කාගේත්	O
හදවත	O
තුළ	O
ගුලි	O
වී	O
ඇති	O
බැවිනි	O
.	O
"	O
ගාන්ධි	PER
හයිජැක්	O
"	O
මහත්මා	PER
ගාන්ධිතුමා	PER
ජාතිවාදියකු	O
නොවූ	O
අතර	O
,	O
දේශ	O
හිතෛෂියෙක්	O
විය	O
.	O
ඉන්දියානු	NE
දේ	O
මිල	O
දී	O
ගෙන	O
ඉන්දියානුවකු	O
වන්න	O
යන	O
ප්‍රතිපත්තිය	O
සහ	O
ඔහුගේ	O
"	O
රාම්	O
රාජ්	O
"	O
ප්‍රතිපත්තියත්	O
සොරා	O
ගත්	O
භාරතීය	ORG
ජනතා	ORG
පක්ෂය	ORG
ඒ	O
මඟින්	O
හින්දු	NE
ජනතාවගේ	O
පෙනහලුවලට	O
ජාතිවාදී	O
ක්ෂය	O
රෝගයේ	O
බැක්ටීරියාව	O
පතුරුවා	O
හැරියේය	O
.	O
එහෙත්	O
ගාන්ධිගේ	PER
"	O
රාම්	O
රාජ්වලින්	O
කියැවුණේ	O
කව්රුත්	O
සාමයෙන්	O
සහ	O
සාමදානයෙන්	O
ජීවත්	O
වීම	O
විනා	O
මුස්ලිම්වරුන්ට	O
ගුටි	O
බැට	O
දී	O
පල්ලි	O
කඩා	O
ඒ	O
මත	O
"	O
හූනියම්	NE
දේවතාවන්ගේ	O
"	O
ප්‍රතිමාවන්	O
ඉදිකිරීම	O
නොවන	O
බව	O
මතක්	O
කළ	O
යුතුය	O
.	O
බී.	O
ජේ.	O
පී.	O
රැඩිකල්වාදීන්	O
ගාන්ධි	PER
දර්ශනය	O
අප්‍රිය	O
කළ	O
නපුංසක	O
බලවේගයක්	O
බව	O
ජනතාව	O
පරක්කු	O
වී	O
හෝ	O
තේරුම්	O
ගනීම	O
සතුටට	O
කරුණකි	O
.	O
එනිසා	O
"	O
ස්වදේශි	O
"	O
ප්‍රතිපත්තිය	O
හා	O
"	O
රාම්	O
රාජ්	O
"	O
ප්‍රතිපත්තිය	O
නොපිට	O
හැරවූ	O
මේස්	O
කකුලක්	O
සේ	O
දේශපාලනයේ	O
දී	O
භාවිත	O
කිරීම	O
පසුගිය	O
දා	O
ගුජරාටි	LOC
ප්‍රාන්තයේ	O
දී	O
ගලා	O
ගිය	O
රුධිරයෙන්	O
ඔප්පු	O
කර	O
ඇත	O
.	O
ගුජරාටියේ	LOC
දී	O
"	O
ස්වදේශ	O
!	O
"	O
රාම්රාජ්	O
"	O
සහ	O
"	O
හින්දුත්වා	O
"	O
ගැන	O
කථා	O
කරන	O
මධ්‍යම	O
පංතියේ	O
හිංදුන්	NE
එංගලන්තයේ	LOC
හෝ	O
කැනඩාවේ	LOC
රෙසිඩන්ට්	O
වීසා	O
හෙවත්	O
පුරවැසි	O
වීසා	O
පෝළිම්වල	O
සිටින	O
විට	O
ඔවුන්ගේ	O
කටවල්වලට	O
ඉබ්බන්	O
වැටී	O
ඇති	O
බවත්	O
ඉන්දීය	O
ලේඛිකා	O
අරුන්දතී	PER
රෝයි	PER
පවසන්නීය	O
.	O
ජාතිවාදී	O
,	O
ආගම්වාදී	O
සහ	O
මූලධර්මවාදී	O
රැඩිකල්	O
බලවේග	O
ප්‍රතිගාමීන්	O
සමග	O
එකතු	O
වී	O
දකුණු	LOC
ආසියාවේ	LOC
දේශපාලන	O
සමතුලනය	O
අවුල්	O
ජාලාවක්	O
බවට	O
පත්	O
කොට	O
න්‍යෂ්ටික	O
ආයුධ	O
අත	O
පත	O
ගෑමක්	O
දක්වා	O
යන්නා	O
වූ	O
භයංකර	O
දේශපාලන	O
ක්‍රියා	O
පිළිවෙත	O
මෙතනින්වත්	O
නවතා	O
දැමීම	O
සඳහා	O
ඉන්දීය	O
කලාපයේ	O
රටවල්	O
දෙකක	O
ජනතාව	O
පසුගිය	O
මහ	O
මැතිවරණයේ	O
දී	O
දුන්	O
තීන්දුව	O
ඉතිහාසයේ	O
රන්	O
අකුරින්	O
ලියැවෙනු	O
ඇත	O
.	O
ආගම්වාදි	O
මූලධර්මවාදීන්	O
ඉන්දියාවේ	LOC
දී	O
නන්නත්තාර	O
වූවාක්	O
මෙන්	O
,	O
ආසියානු	NE
අනෙක්	O
රටවලින්	O
මෙය	O
අතැගෑවී	O
යෑමට	O
කාලය	O
පැමිණ	O
ඇත	O
.	O
දකුණු	O
ආසියානු	NE
දේශපාලනය	O
ඔප්පු	O
කර	O
ඇති	O
තවත්	O
වැදගත්	O
ලක්ෂණයක්	O
වන්නේ	O
මූලධර්මවාදී	O
ආගම්වාදී	O
රැඩිකල්	O
බලවේගවල	O
ආයුෂ	O
කාලය	O
ඉතා	O
කෙටි	O
බවය	O
.	O
හැබෑ	O
ජනතා	O
හිතවතුන්	O
ලෙස	O
පෙනී	O
සිටිමින්	O
ජාති	O
භේදයේ	O
ගිනි	O
දළුවලින්	O
දැවෙන	O
ඔවුන්	O
ඉන්දීය	O
දේශපාලන	O
භූමියෙන්	O
අතුගා	O
දැමීමට	O
එරට	O
ජනතාවට	O
අවුරුදු	O
දෙක	O
තුනක්	O
ගත	O
වූ	O
බව	O
කොයි	O
කව්රුත්	O
මතක	O
තබා	O
ගත	O
යුතුය	O
.	O
ඒ	O
නිසා	O
ප්‍රභාකරන්ලාගේ	PER
දේශපාලන	O
බඹර	O
චක්‍රය	O
වැල්ලේ	O
වුව	O
ද	O
ගැසූ	O
විට	O
කැරකෙන	O
කාලය	O
දැන්	O
අවසන්	O
වී	O
ඇත	O
.	O
විදෙස්	O
ලිපිය	O
එකතු	O
ඉරාක	NE
සටන්	O
බිමේ	O
දී	O
මැරුම්	O
කන	O
ඇමරිකන්	NE
හමුදාවේ	O
තරුණයන්ගේ	O
නෑදෑ	O
පවුල්වල	O
දුක්	O
අඳෝනා	O
ඇමරිකාව	LOC
තුළ	O
බරපතල	O
දේශපාලන	O
ප්‍රශ්නයක්	O
බවට	O
පත්	O
වෙමින්	O
ඇති	O
අතර	O
,	O
එය	O
ජෝජ්	PER
ඩබ්ලිව්.	O
බුෂ්ගේ	PER
ඡන්ද	O
ව්‍යාපාරය	O
මුහුණ	O
දෙන	O
ප්‍රධාන	O
ගැටලුවක්	O
විය	O
හැකි	O
ය	O
.	O
අනෙක්	O
අතට	O
ඇමරිකාවේ	NE
සමීපතම	O
යුරෝපා	NE
සගයා	O
වන	O
බ්‍රිතාන්‍යයේ	NE
ටෝනි	PER
බ්ලෙයාර්ගේ	PER
මෙන්ම	O
ආසියාවේ	LOC
ප්‍රධානතම	O
සගයා	O
වන	O
ජපන්	NE
අගමැති	O
කොයිසුමිගේත්	PER
ඔස්ට්‍රෙලියා	LOC
අගමැති	O
ජෝන්	PER
ඩවුනර්ගේත්	PER
දේශපාලන	O
අනාගතයට	O
ද	O
දරුණු	O
බලපෑමක්	O
මෙයින්	O
එල්ල	O
වනු	O
ඇත	O
.	O
විශේෂයෙන්)	O
ම	O
,	O
ඉරාකය	LOC
තුළ	O
ක්‍රියාකාරී	O
වී	O
සිටින	O
ජපන්	NE
ජාතිකයන්	O
තිදෙනෙකු	O
ඉරාක	NE
ගරිල්ලන්	O
විසින්	O
ගිය	O
සිකුරාදා	NE
පැහැර	O
ගෙන	O
යනු	O
ලැබීමේ	O
පුවත	O
ජපානය	LOC
තුළ	O
කොයිසුම්	PER
විරෝධි	O
හැඟීම්	O
උග්‍ර	O
කිරීමට	O
හේතු	O
වී	O
තිබේ	O
.	O
සුබසාධක	O
සහ	O
ප්‍රතිසංස්කරණ	O
කටයුතු	O
සඳහා	O
ඉරාකයට	LOC
යවා	O
ඇති	O
ජපන්	NE
හමුදාවේ	O
භටයන්	O
ආපසු	O
ගෙන්වා	O
නොගැනේ	O
නම්	O
,	O
ප්‍රාණ	O
ඇපකරුවන්	O
මරා	O
දමන	O
බවට	O
ගරිල්ලන්	O
තර්ජනය	O
කර	O
ඇතැයි	O
වාර්තා	O
විය	O
.	O
මේ	O
සමග	O
ම	O
වාගේ	O
පැහැර	O
ගනු	O
ලැබූ	O
දකුණු	O
කොරියන්	NE
ජාතික	O
ආගමික	O
දේශකයන්	O
හත්	O
දෙනා	O
ඉරාක	NE
ගරිල්ලන්	O
විසින්	O
පෙරේදා	O
නිදහස්	O
කැරිණි	O
.	O
මේ	O
අතර	O
,	O
ඉරාක	NE
ප්‍රචණ්ඩකාරින්ගේ	O
තර්ජන	O
හමුවේ	O
පසු	O
නොබසින	O
බව	O
ඇමරිකාව	NE
තරයේ	O
කියා	O
සිටින	O
අතර	O
,	O
ඇමරිකන්	NE
විරෝධය	O
හරහා	O
තම	O
රටවලට	O
එල්ල	O
වන	O
තර්ජනයට	O
බිය	O
වී	O
ඉරාකයේ	LOC
සිය	O
භටයන්	O
ඉවත්	O
කර	O
නොගන්නා	O
බව	O
ජපන්	NE
මෙන්	O
ම	O
දකුණු	O
කොරියන්	NE
ආණ්ඩු	O
ද	O
කියා	O
සිටිති	O
.	O
දාමරිකයන්ගේ	O
සහ	O
ඝාතකයන්ගේ	O
තර්ජනවලට	O
බිය	O
වී	O
ඉරාකයෙන්	NE
පලා	O
නොයන	O
බව	O
ඇමරිකන්	NE
ජනාධිපති	O
ජෝජ්	PER
ඩබ්ලිව්.	O
බුෂ්	PER
යළිත්	O
ප්‍රතිඥා	O
දුන්නේ	O
සිය	O
හමුදා	O
භටයන්	O
දොළොස්	O
දෙනෙකු	O
එක	O
ම	O
සිද්ධියේ	O
දී	O
මැරුම්	O
කෑ	O
බිහිසුණු	O
අත්දැකීම්	O
මැද	O
ය	O
.	O
ඉරාකය	LOC
තුළ	O
සිය	O
මෙහෙවර	O
ඉටු	O
කිරීමට	O
ඇමරිකාව	NE
දක්වන	O
අධිෂ්ඨානයේ	O
කිසිම	O
සෙළවීමක්	O
නැති	O
බව	O
ද	O
පළ	O
වී	O
තිබිණි	O
.	O
අර්බුදයේ	O
තීරණාත්මක	O
මොහොතේ	O
දී	O
ආත්ම	O
විශ්වාසයේ	O
රණ	O
ගීතය	O
වඩා	O
උස්	O
හඬින්	O
ගයන්නට	O
ලොව	O
එක	O
ම	O
සුපිරි	O
බලවතා	O
වන	O
ඇමරිකාව	NE
පෙළැඹීම	O
පුදුමයක්	O
නො	O
වේ	O
.	O
ඉරාකයේ	LOC
ඇමරිකන්	NE
ආක්‍රමණයෙන්	O
පසු	O
දක්නට	O
ඇති	O
යථාර්ථය	O
පැහැදිලි	O
කරන	O
ප්‍රකාශයක්	O
ස්වීඩනයේ	LOC
හිටපු	O
විදේශ	O
ඇමැතිවරයා	O
මෙන්	O
ම	O
ඉරාකය	LOC
තුළ	O
එක්සත්	O
ජාතින්ගේ	O
ප්‍රධාන	O
අවි	O
පරීක්ෂකවරයා	O
ද	O
වූ	O
හෑන්ඩ්	PER
බ්ලික්ස්	PER
විසින්	O
පළ	O
කර	O
තිබිණි	O
.	O
"	O
සදාම්	PER
හුසේන්ගෙන්	PER
ගැලවීමට	O
ලැබීම	O
ගැන	O
ඉරාක	NE
වැසියන්ගෙන්	O
බහුතරය	O
ඇත්තට	O
ම	O
සතුටු	O
වෙති	O
.	O
එහෙත්	O
,	O
ඇමරිකාවට	NE
යටත්	O
වී	O
සිටීම	O
ගැන	O
ඔව්හු	O
සියල්ලෝ	O
ම	O
විරුද්ධ	O
වෙති	O
.	O
එබඳු	O
අවමානයක්	O
ඔවුනට	O
ඉවසා	O
දරා	O
ගත	O
නොහැකි	O
ය	O
"	O
යි	O
බ්ලික්ස්	PER
කියා	O
සිටියේ	O
,	O
ඉරාකය	LOC
දැන්	O
සිවිල්	O
යුද්ධයකට	O
ඔන්න	O
මෙන්න	O
කියා	O
ඇති	O
බව	O
දක්වමිනි	O
.	O
ඉරාකය	LOC
අවට	O
පිහිටි	O
සවුදි	LOC
අරාබිය	LOC
,	O
කුවේට්	LOC
,	O
කතාර්	LOC
,	O
ඕමාන්	LOC
,	O
බහරේන්	LOC
සහ	O
එක්සත්	LOC
අරාබි	LOC
එමිරේටය	LOC
යන	O
රටවලින්	O
සැදුම්	O
ලත්	O
ගල්ෆ්	ORG
සහයෝගිතා	ORG
මණ්ඩලය	ORG
ගිය	O
බ්‍රහස්පතින්දා	O
කළ	O
ප්‍රකාශයකින්	O
ද	O
මෙම	O
අනතුරු	O
ඇඟ	O
වීම	O
සිදු	O
කැරිණි	O
.	O
මූලික	O
වශයෙන්	O
ඇමරිකාවට	NE
පක්ෂපාත	O
රටවලින්	O
සැදුම්	O
ලත්	O
ගල්ෆ්	ORG
සහයෝගිතා	ORG
මණ්ඩලය	ORG
විසින්	O
ඉස්මතු	O
කැර	O
ඇති	O
තවත්	O
කරුණක්	O
නම්	O
ඉරාක	NE
ජන	O
ජීවිතය	O
යථා	O
තත්ත්වයට	O
පත්	O
කැර	O
,	O
එරට	O
ස්වෛරී	O
භාවයට	O
මඟ	O
හෙළි	O
කිරීමේ	O
දී	O
එක්සත්	ORG
ජාතින්ගේ	ORG
මණ්ඩලය	ORG
ප්‍රධාන	O
කාර්යභාරයක්	O
ඉටු	O
කළ	O
යුතු	O
බව	O
ය	O
.	O
ඉරාකය	NE
පමණක්	O
නොව	O
ඕනෑ	O
ම	O
රටක්	O
තුළ	O
ප්‍රචණ්ඩත්වය	O
පිටු	O
දැකිය	O
යුතු	O
ය	O
.	O
ඒ	O
අතර	O
ම	O
,	O
ඉරාකයේ	NE
විවිධ	O
ජන	O
කොටස්	O
අතරින්	O
දැනට	O
පළ	O
වන	O
සටන්කාමි	O
විරෝධය	O
ප්‍රජාතන්ත්‍රවාදී	O
ප්‍රතිසංස්කරණ	O
ප්‍රතිකේෂ්ප	O
කිරීමක්	O
නොව	O
,	O
විදේශීය	O
ආක්‍රමණිකයන්ගේ	O
ආධිපත්‍යයට	O
විරෝධය	O
පෑමක්	O
ලෙස	O
ද	O
තේරුම්	O
ගත	O
යුතු	O
ව	O
තිබේ	O
.	O
ගත	O
වූ	O
තෙමස	O
තුළ	O
උගන්ඩා	NE
කැරළිකරුවන්	O
ළමයින්	O
10000ක්	O
පැහැර	O
ගෙන	O
ගිහින්	O
එක්සත්	ORG
ජාතීන්ගේ	ORG
සංවිධානය	ORG
කියයි	O
එක්සත්	ORG
ජාතීන්ගේ	ORG
සංවිධානයේ	ORG
දී	O
ය	O
.	O
ලිංගික	O
වහලුන්	O
සහ	O
සොල්දාදුවන්	O
ලෙස	O
යොදවා	O
ගැනීම	O
සඳහා	O
,	O
ගත	O
වු	O
මාස	O
18	O
තුළ	O
,	O
උගන්ඩා	NE
කැරළිකරුවන්	O
විසින්	O
,	O
එරට	O
ළමයින්	O
,000කට	O
අධික	O
සංඛ්‍යාවක්	O
නිවෙස්වලින්	O
පැහැර	O
ගෙන	O
ගොස්	O
ඇතැයි	O
එක්සත්	ORG
ජාතීන්ගේ	ORG
සංවිධානයේ	ORG
ජ්‍යෙෂ්ඨ	O
නිළධාරියකු	O
පැවසීය	O
.	O
එක්සත්	ORG
ජාතීන්ගේ	ORG
සංවිධානයේ	ORG
කඩිනම්	O
සහනාධාර	O
පිළිබඳ	O
සම්බන්ධීකරණ	O
නිලධාරියා	O
වන	O
ජෑන්	PER
ඉගලන්ඩ්	PER
නැමැති	O
මෙම	O
නිලධාරියා	O
,	O
උගන්ඩාවේ	LOC
මේ	O
තත්ත්වය	O
හඳුන්වා	O
දී	O
ඇත්තේ	O
,	O
ලෝකයේ	O
මානව	O
හිමිකම්	O
උල්ලංඝනය	O
කිරීම්	O
පිළිබඳ	O
ව	O
නොසලකා	O
හැර	O
ඇති	O
භයානක	O
ම	O
අර්බූදය	O
හැටියටයි	O
.	O
"	O
ප්‍රාණ	O
පරිත්‍යාගයේ	O
වීරයන්	O
"	O
ලෙස	O
තමන්	O
විසින්	O
හඳුන්වනු	O
ලබන	O
මරා	O
ගෙන	O
මැරෙන	O
කණ්ඩායම්වල	O
මෙහෙයුම්	O
යුක්ති	O
සහගත	O
බව	O
පෙන්වීම	O
සඳහා	O
හමාස්	ORG
සංවිධානය	O
කියා	O
සිටින්නේ	O
ඊශ්‍රායෙල්	NE
සතුරාට	O
වෙනත්	O
"	O
භාෂාවක්	O
"	O
නොතේරෙන	O
බවය	O
.	O
හමාස්	ORG
මෙන්ම	O
ජිහාඩ්	ORG
සංවිධාන	O
ද	O
ත්‍රස්තවාදී	O
කණ්ඩායම්	O
ලෙස	O
ඇමරිකාව	NE
සහ	O
බටහිර	O
ලෝකය	O
විසින්	O
පිළිගනු	O
ලැබ	O
ඇතත්	O
,	O
ඇමරිකාවට	NE
තරමක	O
වෙනස්	O
මඟක්	O
ගනිමින්	O
,	O
ඊශ්‍රායෙලයේ	LOC
නවතම	O
ප්‍රහාරය	O
දෙස	O
වඩා	O
යථාර්ථවාදී	O
බැල්මක්	O
හෙළීමට	O
යුරෝපා	ORG
සංගමය	O
පෙළැඹී	O
ඇත	O
.	O
බෙල්ජියමේ	LOC
බ්‍රසල්ස්	LOC
නගරයේ	O
දී	O
ගිය	O
සිකුරාදා	O
ප්‍රකාශයක්	O
කළ	O
යුරෝපා	ORG
සංගමයේ	O
නායකත්වය	O
නියෝජනය	O
කරන	O
යුරෝපා	ORG
මණ්ඩලය	ORG
පෙන්වා	O
දුන්නේ	O
ඊශ්‍රායලයේ	LOC
හමාස්	ORG
නායක	O
ඝාතනය	O
නිසා	O
උත්සන්න	O
වූ	O
ප්‍රචණ්ඩත්වයේ	O
අලුත්	O
රැල්ල	O
මඟින්	O
මැද	O
පෙරදිග	O
සාමකාමී	O
විසඳුමකට	O
ඇති	O
ඉඩ	O
ප්‍රස්ථා	O
තවත්	O
ඈත්	O
කර	O
ඇති	O
බවය	O
.	O
ෂීක්	PER
අහ්මද්	PER
යාසින්	PER
ඝාතනය	O
කිරීම	O
සාමාන්‍ය	O
ප්‍රචණ්ඩකාරී	O
ක්‍රියාවක	O
සීමාව	O
ඉක්මවා	O
වඩාත්	O
කුරිරු	O
අපරාධයක	O
ස්වරූපය	O
ගෙන	O
ඇත්තේ	O
දෑත්	O
දෙපා	O
අවලංගු	O
වී	O
,	O
රෝද	O
පුටුවකින්	O
ගසාවේ	LOC
මහ	O
පල්ලියට	O
යමින්	O
සිටි	O
ආබාධිතයෙකු	O
වන	O
ඔහු	O
මරා	O
දැමීමට	O
මැද	O
පෙරදිග	O
ප්‍රධාන	O
ම	O
යුද්ධ	O
යන්ත්‍රයේ	O
මිසයිල්	O
ප්‍රහාරයක්	O
උපයෝගී	O
කර	O
ගෙන	O
තිබීම	O
නිසා	O
ය	O
.	O
හමාස්	ORG
සංවිධානයේ	O
නායකයන්	O
කවදත්	O
ජීවත්	O
වූයේ	O
ඝාතන	O
තර්ජනය	O
හිසට	O
උඩින්	O
ඇතිවය	O
.	O
ෂීක්	PER
යාසින්	PER
මෙයට	O
කලින්	O
වතාවකදීත්	O
ඊශ්‍රායල්	NE
ඝාතන	O
ප්‍රයත්නයකට	O
ඉලක්ක	O
වී	O
යත්නම්	O
දිවි	O
ගලවා	O
ගත්	O
අතර	O
,	O
ඔහුගෙන්	O
පසු	O
ගාසාවේ	LOC
හමාස්	ORG
නායකත්වයට	O
පත්	O
වූ	O
අබ්දුල්	PER
අසිස්	PER
රන්තිසි	PER
ගිය	O
ජූලි	NE
මාසයේ	O
ඊශ්‍රායල්	NE
ප්‍රහාරයකින්	O
තුවාල	O
ලැබීය	O
.	O
සිරියාවේ	LOC
සිට	O
ක්‍රියාත්මක	O
වන	O
හමාස්හි	ORG
අනෙක්	O
නායකයා	O
වන	O
කාලෙද්	PER
මෂාල්	PER
කලකට	O
පෙර	O
අම්මාන්	LOC
නගරයේ	O
දී	O
ඊශ්‍රායල්	NE
නියෝජිතයන්	O
විසින්	O
අල්ලා	O
ගනු	O
ලැබ	O
,	O
පසුව	O
බේරා	O
ගත	O
හැකි	O
වූයේ	O
ජෝදාන්	ORG
රජයේ	ORG
බරපතල	O
මැදිහත්	O
වීම	O
නිසා	O
ය	O
.	O
ෂීක්	PER
යාසින්ගෙන්	PER
පසු	O
ගාසා	LOC
තීරුවේ	O
හමාස්	ORG
ප්‍රධානියා	O
ලෙස	O
පත්	O
වූ	O
රන්තිසි	PER
මෙන්ම	O
සිරියාව	LOC
මධ්‍යස්ථානය	O
කර	O
ගනිමින්	O
අරාබි	NE
ලෝකයේ	O
සැරි	O
සරන	O
හමාස්	ORG
මූලෝපාය	O
න්‍යායධරයා	O
ලෙස	O
සැලැකෙන	O
කාලෙද්	PER
මෂාල්	PER
ද	O
ඊශ්‍රායලය	NE
සමඟ	O
කිසිම	O
ආකාරයේ	O
අතර	O
මඟ	O
සමාදානයක්	O
ප්‍රතික්ෂේප	O
කරති	O
.	O
හමාස්	ORG
සංවිධානයේ	O
ඉදිරි	O
නායකත්වය	O
සඳහා	O
ඔවුන්	O
අතර	O
බල	O
පොරයක්	O
ඇති	O
නොවේ	O
යැයි	O
කිව	O
නොහැකි	O
වුවද	O
,	O
පලස්තීනය	LOC
මුදා	O
ගන්නා	O
තුරු	O
ඊශ්‍රායල්	NE
ඉලක්කවලට	O
නොකඩවා	O
පහර	O
දීමටත්	O
,	O
එහි	O
දී	O
ඊශ්‍රායල්	NE
අගමැති	O
ඒරියල්	PER
ෂැරොන්	PER
ඇතුළු	O
ඉලක්ක	O
පසුපස	O
නො	O
කඩවා	O
හඹා	O
යාමටත්	O
දෙදෙනා	O
ම	O
ප්‍රතිඥා	O
දී	O
ඇත	O
.	O
හමාස්	ORG
සංවිධානය	O
සිරියාවේ	LOC
අනුග්‍රහයෙන්	O
පැවැත්වෙන්නක්	O
බව	O
විශ්වාස	O
කැරෙන	O
හෙයින්	O
,	O
ඇමරිකාව	NE
සහ	O
සිරියාව	NE
අතර	O
දැනට	O
පවතින	O
ප්‍රශ්න	O
වඩා	O
උග්‍ර	O
වීමට	O
ඉඩ	O
ඇතැයි	O
ද	O
සැලකේ	O
.	O
ඒ	O
අතර	O
,	O
ඉරාක	NE
යුද්ධයෙන්	O
පසු	O
උද්ගත	O
වී	O
ඇති	O
කලාපීය	O
යථාර්ථයන්	O
නිසා	O
ඇමරිකාව	NE
දිගට	O
ම	O
නොරොක්	O
කර	O
ගැනීම	O
සිරියාවට	NE
ඔරොත්තු	O
නොදෙන	O
දෙයක්	O
ලෙස	O
පෙනී	O
යන	O
හෙයින්	O
හමාස්	ORG
ක්‍රියාකාරීන්	O
තම	O
රටින්	O
පිටමං	O
කිරීමට	O
හෝ	O
ඔවුනට	O
සැපයෙන	O
ආධාර	O
අඩු	O
කිරීමට	O
හෝ	O
සිරියාව	NE
ක්‍රියා	O
කරනු	O
ඇත්ද	O
යන	O
ප්‍රශ්නයත්	O
පැන	O
නඟී	O
.	O
යාසින්	PER
ඝාතනය	O
වාර්තා	O
වූයේ	O
ලෝක	O
දේශපාලනය	O
තුළ	O
-	O
විශේෂයෙන්	O
ම	O
ඉස්ලාමීය	NE
සටන්කාමීත්වය	O
සහ	O
මූලධර්මවාදය	O
මැද	O
පෙරදිග	NE
දී	O
මෙන්ම	O
ඇෆ්ගනිස්ථානය	LOC
වැනි	O
රටවලදීත්	O
වඩා	O
දැඩි	O
පැවැත්මක්	O
පෙන්නුම්	O
කර	O
ඇති	O
වකවානුවක	O
දී	O
වීම	O
නොසලකා	O
හළ	O
නොහැකි	O
සාධකයකි	O
.	O
විශේෂයෙන්	O
ම	O
2001	O
සැප්තැම්බර්	O
11	O
ඇමරිකාවේ	LOC
යුද්ධ	O
සහ	O
ආර්ථික	O
හදවත්	O
මත	O
එල්ල	O
කැරුණු	O
අල්	ORG
කයිඩාවරුන්ගේ	ORG
දරුණු	O
ප්‍රහාරත්	O
,	O
එහි	O
ම	O
රුධිර	O
රේඛාව	O
යුරෝපය	NE
දක්වා	O
විහිදමින්	O
