ප්‍රතික්ෂේප	O	NVB
කළේ	O	VP
ය	O	RP
.	O	.
ජෝර්දානයේ	LOC	NNPI
දී	O	POST
එරට	O	NNN
අබ්දුල්ලා	PER	NNPA
රජු	O	NNM
හමුවීමෙන්	O	VNN
පසු	O	RP
වාර්තාකරුවන්	O	NNM
හමු	O	NVB
වූ	O	VP
බුෂ්	PER	NNPA
කියා	O	VNF
සිටියේ	O	VP
හිංසන	O	NNN
ක්‍රියා	O	NVB
සිද්ධිය	O	NNN
අමෙරිකාවේ	LOC	NNPI
කීර්ති	O	NNPA
නාමය	O	NNN
විශාල	O	JJ
කැළලක්	O	NNN
එක්	O	QFNUM
කැර	O	VNF
ඇති	O	VP
බවය	O	?
.	O	.
ඉරාක	NE	NNPI
සිරකරුවන්	O	NNM
විඳි	O	VP
වධ	O	NNN
හිංසනයන්	O	NNN
හා	O	CC
ඔවුන්ගේ	O	PRP
පවුල්වල	O	NNN
අය	O	PRP
අත්විඳි	O	VP
වේදනාවන්	O	NNN
සම්බන්ධයෙන්	O	POST
කනගාටුවන	O	VP
බව	O	?
කී	O	VP
ඔහු	O	PRP
වධ	O	NNN
හිංසන	O	NNN
දැක්වෙන	O	VP
ඡායාරූපවලට	O	NNN
අනුව	O	POST
ඒවා	O	PRP
කිසිවකුගේ	O	PRP
ප්‍රසාදයට	O	NNN
ලක්	O	?
නොවන	O	VP
බව	O	?
ද	O	RP
කීවේ	O	VP
ය	O	RP
.	O	.
මේ	O	DET
සිද්ධිය	O	NNN
සම්බන්ධයෙන්	O	POST
කොංග්‍රසය	O	NNN
හමුවේ	O	POST
සාක්ෂි	O	NVB
දීමට	O	VPP
ඊයේ	O	NNN
රම්ස්	PER	NNPA
ෆෙල්ඩ්	PER	NNPA
කැඳවා	O	VNF
තිබිණ	O	VFM
.	O	.
ඉකුත්	O	JJ
ජනවාරියේ	NE	NNPI
සිට	O	POST
ම	O	RP
මේ	O	DET
සිද්ධිය	O	NNN
සඟවා	O	VNF
ගෙන	O	VNF
සිටීම	O	VNN
ගැන	O	POST
ඔහුට	O	PRP
කොංග්‍රසයේ	O	NNN
අප්‍රසාදය	O	NNN
පල	O	?
වනු	O	VP
ඇතැයි	O	VV
ප්රකාශ	O	NVB
වී	O	VNF
තිබිණ	O	VFM
.	O	.
ඔහු	O	PRP
ධූරයෙන්	O	NNN
ඉවත්	O	?
විය	O	VFM
යුතු	O	?
බව	O	?
ජනාධිපති	O	NNM
අපේක්ෂක	O	NNM
කෙරී	PER	VNF
කියා	O	VNF
තිබේ	O	VFM
.	O	.
එහෙත්	O	RP
යුද්ධ	O	NNN
දෙකක	O	QFNUM
දී	O	POST
ම	O	RP
තමාට	O	PRP
සහාය	O	default
වී	O	VNF
ඇති	O	VP
ඔහු	O	PRP
තම	O	PRP
කැබිනට්	O	NNN
මණ්ඩලයේ	O	NNN
සිටිය	O	VP
යුත්තෙකු	O	NNM
බවත්	O	CCC
ඔහු	O	PRP
තවදුරටත්	O	RP
එහි	O	PRP
රැඳී	O	VNF
සිටින	O	VP
බවත්	O	CCC
බුෂ්	PER	NNPA
කීවේ	O	VP
ය	O	RP
.	O	.
අන්තර්	O	JJ
ජාතික	O	NNN
රතු	NE	JJ
කුරුස	O	NNN
සංවිධානය	O	NVB
ද	O	RP
ඔවුන්	O	PRP
මීට	O	PRP
කලින්	O	RP
යුද	O	NNN
සිරකරුවන්ට	O	NNM
නිසි	O	JJ
පරිදි	O	POST
සලකන	O	VP
ලෙස	O	POST
අමෙරිකාවෙන්	NE	NNPI
වරින්	O	NNN
වර	O	NNN
ඉල්ලා	O	VNF
සිටි	O	VP
බව	O	?
කියා	O	VNF
තිබේ	O	VFM
.	O	.
මේ	O	DET
අතර	O	POST
අමෙරිකානු	NE	NNPI
ඉස්ලාමීය	O	NNPI
සබඳතා	O	NNN
පිළිබඳ	O	POST
මණ්ඩලය	O	NNN
විසින්	O	POST
සිද්ධිය	O	NNN
සම්බන්ධයෙන්	O	POST
රම්ස්	PER	NNPA
ෆෙල්ඩ්	PER	NNPA
මුලුමනින්	O	RB
ම	O	RP
වගකිව	O	VP
යුතු	O	?
බවට	O	?
යෝජනාවක්	O	NNN
සම්මත	O	NVB
කොට	O	VNF
තිබේ	O	VFM
.	O	.
රොයිටර්	ORG	NNPI
කැස්ත්‍රෝ	PER	NNPA
පාලනය	O	NNN
කඩිනමින්	O	RB
අවසන්	O	JVB
කරන්න	O	VP
බුෂ්ගෙන්	PER	NNPA
සැලසුම්	O	NVB
රැසක්	O	NNN
වොෂින්ටනයේ	LOC	NNPI
දී	O	POST
කියුබාවේ	LOC	NNPI
පිදෙල්	PER	NNPA
කැස්ත්‍රෝ	PER	NNPA
පාලනයේ	O	NNN
අවසානයක්	O	NNN
දැක්ම	O	VNN
කඩිනම්	O	JVB
කැරෙන	O	VP
නව	O	JJ
පියවර	O	NVB
කීපයක්	O	PRP
ම	O	RP
අමෙරිකානු	NE	NNPI
ජනාධිපති	O	NNM
ජෝර්ජ්	PER	NNPA
බුෂ්	PER	NNPA
ඊයේ	O	NNN
ඉදිරිපත්	O	?
කළ	O	VP
අතර	O	POST
ඔහුගේ	O	PRP
සැලසුම්	O	NVB
අන්තර්	O	JJ
ජාතික	O	NNN
නීතිය	O	NNN
උල්ලංඝනය	O	NVB
කරන්නක්	O	VNN
බව	O	?
කියුබාවෙන්	NE	NNPI
පැවසී	O	VNF
තිබේ	O	VFM
.	O	.
කැස්ත්‍රෝ	PER	NNPA
විරෝධි	O	JJ
ප්‍රචාරක	O	NNN
කටයුතු	O	NNN
උග්ර	O	JVB
කිරීම	O	VNN
,	O	,
කැස්ත්‍රෝ	PER	NNPA
විරෝධි	O	JJ
කණ්ඩායම්	O	NNN
දිරිගැන්වීම	O	VNN
ආදිය	O	NNN
ඔහුගේ	O	PRP
මෙම	O	DET
නව	O	JJ
පියවරයන්ට	O	NNM
ඇතුලත්	O	?
ව	O	RP
තිබේ	O	VFM
.	O	.
මේ	O	DET
හැර	O	VNF
අමෙරිකාවේ	LOC	NNPI
පදිංචි	O	NVB
කියුබානු	NE	NNPI
පවුල්වල	O	NNN
අයට	O	PRP
කියුබාවේ	LOC	NNPI
කැරෙන	O	VP
සංචාර	O	NNN
දැඩි	O	JJ
සේ	O	POST
සීමා	O	NVB
කිරීම	O	VNN
,	O	,
එරට	O	NNN
ඥාතීන්ට	O	NNM
අමෙරිකාවෙන්	LOC	NNPI
යැවෙන	O	VP
මුදල්	O	NNN
කියුබානු	NE	NNPI
රජය	O	NNN
අතට	O	NNN
පත්	O	?
වීම	O	VNN
වලකාලී	O	VNF
මේ	O	DET
මෙහෙයුම්	O	NNN
දියත්	O	NVB
කිරීම	O	VNN
,	O	,
අමෙරිකාවෙන්	LOC	NNPI
විකාශනය	O	NVB
වන	O	VP
කැස්ත්‍රෝ	PER	NNPA
විරෝධි	O	JJ
හඬ	O	NNN
වලකාලීම	O	VNN
මැඩලීමට	O	VNN
ගුවන්	O	NNN
යානා	O	NNN
යෙදවීම	O	VNN
වැනි	O	POST
යෝජනා	O	NVB
ද	O	RP
බුෂ්	PER	NNPA
ඉදිරිපත්	O	?
කැර	O	VNF
ඇත	O	VFM
.	O	.
මෙම	O	DET
කැස්ත්‍රෝ	PER	NNPA
විරෝධී	O	JJ
ප්‍රයත්නය	O	NNN
ඉදිරි	O	JJ
දෙවසර	O	NNN
තුළ	O	POST
මෙහෙයවීම	O	VNN
සඳහා	O	POST
ඩොලර්	O	NNPI
මිලියන	O	QFNUM
59ක්	O	QFNUM
වෙන්	O	JVB
කරනු	O	VP
ඇති	O	VP
බව	O	?
ද	O	RP
ප්‍රකාශිත	O	VP
ය	O	RP
.	O	.
බුෂ්	PER	NNPA
මෙම	O	DET
ප්‍රතිපත්ති	O	NNN
ප්රකාශ	O	NVB
කැර	O	VNF
ඇත්තේ	O	VP
"	O	"
නිදහස්	O	NNN
කියුබාවක්	LOC	NNPI
සඳහා	O	POST
පිහිට	O	?
වීමේ	O	VNN
කොමිසම	O	NNN
"	O	"
මගින්	O	POST
ඉදිරිපත්	O	?
කළ	O	VP
පිටු	O	NNN
500ක	O	QFNUM
වාර්තාව	O	NNN
අධ්‍යයනය	O	NNN
කිරීමෙන්	O	VNN
පසු	O	RP
ය	O	RP
.	O	.
එහෙත්	O	RP
කියුබාව	NE	NNPI
ප්රකාශ	O	NVB
කැර	O	VNF
ඇත්තේ	O	VP
මෙම	O	DET
කොමිසම්	O	NNN
වාර්තාව	O	NNN
,	O	,
කියුබාවට	NE	NNPI
එරෙහි	O	JJ
ආක්‍රමණය	O	NNN
හා	O	CC
පීඩනය	O	NNN
උග්ර	O	JVB
කිරීමේ	O	VNN
තවත්	O	DET
පියවරක්	O	NNN
වන	O	VP
අතර	O	POST
අමෙරිකානු	NE	NNPI
ආර්ථික	O	NNN
බාධක	O	NVB
පවත්වා	O	VNF
ගෙන	O	VNF
යාම	O	VNN
තවදුරටත්	O	RP
දැඩි	O	JJ
කිරීමේ	O	VNN
පියවරක්	O	NNN
බව	O	?
ය	O	RP
.	O	.
රොයිටර්	ORG	NNPI
071123	O	QFNUM
-	O	:
ඒ.	O	NNPI
එෆ්.	O	NNPI
පී	ORG	NNPI
හයිටිය	LOC	NNPI
-2	O	QFNUM
තමා	O	PRP
හයිටිය	LOC	NNPI
අතහැර	O	VNF
පලා	O	VNF
ගියේ	O	VP
කැමැත්තකින්	O	NNN
නොව	O	?
ඇමරිකාවේ	NE	NNPI
බල	O	NVB
කිරීම	O	VNN
නිසා	O	RP
බව	O	?
මධ්‍යම	ORG	JJ
අප්‍රිකා	ORG	NNPI
ජන	ORG	NNM
රජයේ	ORG	NNN
දේශපාලන	O	NNN
රැකවරණ	O	NNN
ලැබූ	O	VP
ඇරිස්ටයිඩ්	PER	NNPA
බංගු	LOC	NNPI
නගරයේ	O	NNN
දී	O	POST
කළ	O	VP
ප්‍රකාශය	O	NNN
ඇමරිකන්	NE	NNPI
රජය	O	NNN
විසින්	O	POST
ප්‍රතික්ෂේප	O	NVB
කැරුණු	O	VP
අතර	O	POST
,	O	,
ජනාධිපතිවරයා	O	NNM
සිය	O	PRP
කැමැත්තෙන්	O	NNN
රටෙන්	O	NNN
පිට	O	JVB
ව	O	RP
ගිය	O	VP
බව	O	?
ද	O	RP
කියා	O	VNF
තිබිණි	O	NFM
.	O	.
එහෙත්	O	RP
කැලිපෝනියාවේ	LOC	NNPI
ඩිමොක්‍රටික්	ORG	NNPI
පාක්ෂික	O	NNM
මන්ත්‍රී	O	NNM
මැක්සන්	PER	FRW
වේටර්ස්	PER	NNPA
මේ	O	DET
ගැන	O	POST
සිය	O	PRP
අදහස	O	NNN
පළ	O	?
කරමින්	O	VNF
කියා	O	VNF
සිටියේ	O	VP
ගිය	O	VP
බදාදා	NE	NNPI
තමා	O	PRP
ඇරිස්ටයිඩ්ට	PER	NNPA
දුරකතනයෙන්	O	NNN
කතා	O	NVB
කළ	O	VP
විට	O	RP
හයිටියෙන්	LOC	NNPI
පිට	O	JVB
වීමට	O	VNN
ඇමරිකාව	NE	NNPI
තමාට	O	PRP
බල	O	NVB
කළ	O	VP
බව	O	?
ඔහු	O	PRP
යළිත්	O	RB
තහවුරු	O	JVB
කළේ	O	VP
,	O	,
එය	O	PRP
පැහැර	O	VNF
ගැනීමකට	O	VNN
සමාන	O	JJ
කරමින්	O	VNF
බව	O	?
ද	O	RP
සඳහන්	O	NVB
කරමිනි	O	VFM
.	O	.
ඇමරිකාවේ	NE	NNPI
ව්‍යවස්ථාදායකය	O	NNN
තුළ	O	POST
මේ	O	DET
පිළිබඳ	O	POST
පවතින	O	VP
මතය	O	NNN
රිපබ්ලිකන්	ORG	NNPI
සහ	O	CC
ඩිමොක්‍රටික්	ORG	NNPI
පක්ෂ	O	NNN
අනුව	O	POST
බෙදී	O	VNF
පවතින	O	VP
බවක්	O	?
ද	O	RP
පෙනී	O	VNF
යයි	O	VFM
.	O	.
රිපබ්ලිකන්	ORG	NNPI
පක්ෂ	O	NNN
නියෝජිත	O	NNM
පෝටරි	PER	NNPA
යොන්	PER	NNPA
කියා	O	VNF
ඇත්තේ	O	VP
ඉතා	O	RP
ම	O	RP
හොඳ	O	JJ
ප්‍රතිඵල	O	NNN
දෙන	O	VP
පියවර	O	NVB
ඇමරිකන්	NE	NNPI
රජය	O	NNN
විසින්	O	POST
ගෙන	O	VNF
ඇති	O	VP
බවකි	O	VFM
ජීන්	PER	NNPA
බර්ට්රන්ඩ්	PER	NNP
ඇරිස්ටයිඩ්	PER	NNPA
යනු	O	VP
හයිටියෙන්	LOC	NNPI
පළා	O	VNF
යාමේ	O	VNN
ඉරණමට	O	NNN
ගොදුරු	O	NVB
වූ	O	VP
පළමු	O	QFNUM
රාජ්‍ය	O	NNN
නායකයා	O	NNM
නොවේ	O	VFM
.	O	.
එමෙන්	O	VNN
ම	O	RP
,	O	,
අවසාන	O	JJ
රාජ්‍ය	O	NNN
නායකයා	O	NNM
ද	O	RP
විය	O	VFM
නොහැකි	O	?
ය	O	RP
.	O	.
ඇරිස්ටයිඩ්	PER	NNPA
පිළිබඳ	O	POST
කැපී	O	VNF
පෙනෙන	O	VP
විශේෂයක්	O	NNN
නම්	O	default
ප්‍රජාතන්ත්‍රවාදයේ	O	NNN
ශුභාරංචිය	O	NNN
පතුරුවීම්	O	VNN
වස්	O	CC
ඇමරිකාව	NE	NNPI
විසින්	O	POST
දේශපාලන	O	NNN
අඹරේ	O	NNN
ඉහළට	O	JVB
ම	O	RP
නැංවුණු	O	VP
ඔහු	O	PRP
,	O	,
එම	O	DET
ඇමරිකාව	NE	NNPI
විසින්	O	POST
ම	O	RP
ඉතිහාසයේ	O	NNN
කුණු	O	NNN
බක්කියට	O	NNN
තල්ලු	O	NVB
කරනු	O	VP
ලැබීම	O	VNN
ය	O	RP
.	O	.
හයිටියේ	LOC	NNPI
සමස්ත	O	DET
ඉතිහාසය	O	NNN
පීඩිතයන්	O	NNM
විසින්	O	POST
පීඩකයනට	O	NNM
එරෙහි	O	JJ
ව	O	RP
කැරුණු	O	VP
සනාතන	O	JJ
අරගලයේ	O	NNN
ම	O	RP
කොටසක්	O	NNN
වුවද	O	VNF
,	O	,
හොඳ	O	JJ
නරක	O	JJ
දෙක	O	QFNUM
දෙපැත්තෙන්	O	NNN
ම	O	RP
,	O	,
සුළු	O	JJ
වශයෙන්	O	POST
හෝ	O	CC
තමන්ගේ	O	PRP
ප්‍රතිරූපයක්	O	NNN
ද	O	RP
එරටට	O	NNN
හිමි	O	default
ය	O	RP
.	O	.
1804	O	QFNUM
දී	O	POST
වර්තමාන	O	JJ
හයිටි	ORG	NNPI
සමූහාණ්ඩුව	ORG	NNN
බිහි	O	?
වූයේ	O	VP
වහල්	O	JJ
මෙහෙයට	O	NNN
එරෙහි	O	JJ
ප්‍රගතිශීලි	O	JVB
චින්තනය	O	NNN
ඔස්සේ	O	NN
ක්‍රියාකාරී	O	JVB
වූ	O	VP
ටුසෙන්ට්	PER	NNPA
නම්	O	default
කළු	O	JJ
වහල්	O	JJ
නායකයාගේ	O	NNM
ප්‍රයත්න	O	NVB
ඔස්සේ	O	NN
ය	O	RP
.	O	.
කැරිබියන්	LOC	NNPI
කලාපයේ	O	NNN
ඉතා	O	RP
ම	O	RP
දුප්පත්	O	JJ
රට	O	NNN
වන	O	VP
එය	O	PRP
දකුණෙන්	O	NNN
අත්ලාන්තික්	LOC	NNN
සාගරයත්	LOC	NNN
,	O	,
නැගෙනහිරින්	O	NNN
ඩොමිනිකන්	NE	NNPI
ජන	O	NNM
රජයත්	O	NNN
,	O	,
දකුණෙන්	O	NNN
කැරිබියන්	LOC	NNPI
මුහුදත්	LOC	NNN
,	O	,
කියුබාව	LOC	NNPI
සහ	O	CC
එරට	O	NNN
වෙන්	O	JVB
වන	O	VP
වින්වර්ඩ්	LOC	NNPI
සමුද්‍ර	LOC	NNN
තිරය	LOC	NNN
බටහිරෙනුත්	O	NNN
ඇති	O	VP
ව	O	RP
පිහිටා	O	VNF
ඇත	O	VFM
.	O	.
කැරිබියන්	LOC	NNPI
කලාපය	O	NNN
තුළ	O	POST
යුරෝපීය	NE	NNPI
අධිරාජ්‍යවාදීන්	O	NNM
ලෙස	O	POST
ස්පාඤ්ඤය	NE	NNPI
සහ	O	CC
ප්‍රංශය	NE	NNPI
අතීතයේ	O	NNN
දී	O	POST
ගෙන	O	VNF
ගිය	O	VP
සූරා	O	VNF
කෑමේ	O	VNN
ප්‍රතිපත්තිය	O	NNN
මෙන්ම	O	POST
,	O	,
පසු	O	RP
ව	O	RP
උතුරු	O	NNN
ඇමරිකන්	NE	NNPI
අධිරාජ්‍යවාදයේ	O	NNN
ආධිපත්‍යයත්	O	NNN
අත්දුටු	O	VP
හයිටිය	LOC	NNPI
පසුගිය	O	JJ
වසර	O	NNN
දෙක	O	QFNUM
තුළ	O	POST
හමුදා	O	NNN
කුමන්ත්‍රණ	O	NNN
,	O	,
දේශපාලන	O	NNN
ප්‍රචණ්ඩත්වය	O	NNN
,	O	,
දක්ෂිණාංශික	O	JJ
පැසිස්ට්	NE	NNPI
පාලනය	O	NNN
ඇතුළු	O	POST
හැලහැප්පීම්	O	VNN
ඔස්සේ	O	NN
පරිනාමය	O	NVB
වූයේ	O	VP
විසිවන	O	QFNUM
ශත	O	QFNUM
වර්ෂයේ	O	NNN
ඉතා	O	RP
ම	O	RP
අසාමාන්‍ය	O	JJ
ආඥාදායකත්වයෙක	O	NNN
කටුක	O	JJ
රස	O	NVB
ද	O	RP
විඳ	O	VNF
ගනිමිනි	O	VFM
.	O	.
පියාගෙන්	O	NNM
පුතාට	O	NNM
ජනාධිපතිත්වය	O	NNN
පැවැරෙන	O	VP
සමූහාණ්ඩු	O	NNN
ව්‍යවස්ථාවක්	O	NNN
ඇති	O	VP
කර	O	VNF
ගත්	O	VP
එකම	O	QFNUM
රට	O	NNN
හයිටිය	LOC	NNPI
බව	O	?
කීම	O	VNN
නිවැරදි	O	JVB
විය	O	VFM
හැකි	O	?
ය	O	RP
.	O	.
1957	O	QFNUM
දී	O	POST
ප්‍රංශුවා	PER	NNM
ඩුවේලියර්	PER	NNPA
එහි	O	PRP
ජනාධිපතිත්වයට	O	NNN
පත්	O	?
වූයේ	O	VP
කලෙක	O	NNN
සිට	O	POST
පැවැති	O	VP
දේශපාලන	O	NNN
අස්ථාවරත්වය	O	NNN
අවසන්	O	JVB
කරමින්	O	VNF
වුවද	O	VNF
,	O	,
මෑත	O	RB
යුගයේ	O	NNN
ඉතා	O	RP
ම	O	RP
සංවිධිත	O	JJ
පවුල්	O	NNN
ආඥාදායකත්වයට	O	NNN
ද	O	RP
එයින්	O	PRP
ම	O	RP
මඟ	O	NVB
පෑදිණි	O	VFM
.	O	.
දේශපාලන	O	NNN
විරුද්ධවාදීන්	O	NNM
කෙරෙහි	O	POST
දැඩි	O	JJ
බියක්	O	NNN
දැක්වූ	O	VP
ඩුවේලියර්	PER	NNPA
1958	O	QFNUM
ජූලි	NE	NNN
31වැනි	O	QFNUM
දා	O	NNN
ආඥාදායකත්ව	O	JJ
ඉතිහාසයේ	O	NNN
නව	O	JJ
මඟක්	O	NNN
හෙළි	O	JVB
කර	O	VNF
ගනිමින්	O	VNF
ආඥා	O	NNN
මගින්	O	POST
රට	O	NNN
පාලනය	O	NNN
කිරීමේ	O	VNN
බලතල	O	NNN
තමනට	O	PRP
පවරා	O	VNF
ගත්	O	VP
අතර	O	POST
,	O	,
ටොන්	ORG	NNPA
ටොන්	ORG	NNPA
මැකුටි	ORG	NNPI
නම්	O	default
විශේෂ	O	JJ
පෞද්ගලික	O	JJ
රහස්	O	NNN
පොලිසිය	O	NNN
ඇති	O	VP
කැරැ	O	VP
විරුද්ධවාදීන්	O	NNM
,00කට	O	QFNUM
අධික	O	JJ
පිරිසක්	O	NNM
හොර	O	JJ
රහසේ	O	RB
ක්‍රමානුකූලව	O	RB
මරා	O	VNF
දැම්මේ	O	VNN
ය	O	RP
.	O	.
තමන්ගේ	O	PRP
ම	O	RP
නියෝජිතයන්ගෙන්	O	NNM
යුත්	O	?
පාර්ලිමේන්තුවක්ද	O	NNN
පිහිටුවා	O	VNF
ගත්	O	VP
ඔහු	O	PRP
සිය	O	PRP
පුත්‍රයා	O	NNM
වූ	O	VP
ජීන්	PER	NNPA
ක්ලෝඩ්	PER	NNPA
තමාගෙන්	O	PRP
පසු	O	RP
ජනාධිපති	O	NNM
පදවියට	O	NNN
පත්	O	?
කර	O	VNF
ගැනීමට	O	VNNN
හැකි	O	?
ලෙස	O	POST
ව්‍යවස්ථාව	O	NNN
සංශෝධනය	O	NVB
කැර	O	VNF
1971	O	QFNUM
අප්‍රේල්	NE	NNPI
21වැනි	O	QFNUM
දා	O	NNN
මිය	O	?
ගියේ	O	VP
දහනව	O	QFNUM
හැවිරිදි	O	NNN
වියේ	O	NNN
පසු	O	RP
වූ	O	VP
සිය	O	PRP
පුත්‍ර	O	NNM
ෂීන්	PER	NNPA
ක්ලෝඩ්	PER	NNPA
ලොව	O	NNN
ලාබාල	O	JJ
ම	O	RP
ජනාධිපති	O	NNM
වන	O	VP
තැනට	O	NNN
කටයුතු	O	NNN
සලසමිනි	O	VFM
.	O	.
සිය	O	PRP
ආඥාදායක	O	JJ
පියාගේ	O	NNM
ඒකාධිපති	O	JJ
මාවත	O	NNN
තවත්	O	DET
පෝෂණය	O	NVB
කරමින්	O	VNF
ෂීන්	PER	NNPA
ක්ලෝඩ්	PER	NNPA
කළේ	O	VP
තමාට	O	PRP
දිවි	O	NVB
ඇති	O	VP
තෙක්	O	POST
යාවජීව	O	RB
ජනාධිපති	O	NNM
ලෙස	O	POST
පත්	O	?
විය	O	VFM
හැකි	O	?
පරිදි	O	POST
1985	O	QFNUM
දී	O	POST
ව්‍යවස්ථාව	O	NNN
යළිත්	O	RB
සංශෝධනය	O	NVB
කිරීමයි	O	VNN
.	O	.
එහෙත්	O	RP
හිතුවක්කාර	O	JJ
මෝඩ	O	JJ
පුත්‍රයෙකු	O	NNM
වූ	O	VP
ෂීන්	O	NNPA
ක්ලෝඩ්ට	O	NNPA
ජනාධිපතිකම	O	NNM
කළ	O	VP
හැකි	O	?
වූයේ	O	VP
ටික	O	JJ
කලක්	O	NNN
පමණි	O	RP
.	O	.
අනුක්‍රමයෙන්	O	NNN
පෙළ	O	NVB
ගැසුණු	O	VP
ජනතා	O	NNM
විරෝධය	O	NNN
මහා	O	JJ
බලවේගයක්	O	NNN
බවට	O	?
පත්	O	?
වූ	O	VP
විට	O	RP
,	O	,
1986	O	QFNUM
දී	O	POST
හයිටියෙන්	LOC	NNPI
පලා	O	VNF
ගොස්	O	VNF
ප්‍රංශ	LOC	NNN
රිවේරාහි	LOC	NNPI
පදිංචි	O	NVB
වීමට	O	VNN
ඔහුට	O	PRP
සිදු	O	?
විය	O	VFM
.	O	.
දැනට	O	RB
51වැනි	O	QFNUM
වියේ	O	NNN
පසුවන	O	VP
ජීන්	PER	NNPA
ක්ලෝඩ්	PER	NNPA
ගිය	O	VP
සතියේ	O	NNN
ප්‍රකාශයක්	O	NNN
කරමින්	O	VNF
රටේ	O	NNN
උද්ගත	O	NVB
වී	O	VNF
ඇති	O	VP
අලුත්	O	JJ
තත්ත්වය	O	NNN
හමුවේ	O	POST
යළි	O	RB
සිය	O	PRP
රට	O	NNN
පැමිණීමට	O	VNN
තමාට	O	PRP
අවශ්‍ය	O	JJ
වී	O	VNF
ඇති	O	VP
බව	O	?
ද	O	RP
ඒ	O	DET
සඳහා	O	POST
රාජ	O	NNN
දූත	O	JJ
ගමන්	O	NVB
බලපත්‍රයක්	O	NNN
අයදුම්	O	NVB
කර	O	VNF
ඇතැයි	O	VV
ද	O	RP
කියා	O	VNF
තිබිණ	O	VFM
.	O	.
තකතීරු	O	JJ
ආඥාදායකයකු	O	NNM
වන	O	VP
ඔහු	O	PRP
යළි	O	RB
පැමිණියත්	O	VNF
හයිටියේ	LOC	NNPI
රාජ්‍ය	O	NNN
නායකයා	O	NNM
වීම	O	VNN
උගහට	O	JVB
බවට	O	?
පොදු	O	JJ
විශ්වාසයක්	O	NNN
ඇතත්	O	VNF
,	O	,
සිය	O	PRP
රට	O	NNN
පැමිණීමට	O	VNN
ඔහුගෙන්	O	PRP
පළ	O	?
වූ	O	VP
වුවමනාව	O	NNN
සහ	O	CC
ඉඟිය	O	NNN
පවා	O	RP
ඉතා	O	RP
අප්‍රසන්න	O	JJ
සංඥාවක්	O	NNN
ලෙස	O	POST
ලොව	O	NNN
පුරා	O	POST
ප්‍රජාතන්ත්‍රවාදීන්	O	NNM
සහ	O	CC
මානව	O	JJ
හිමිකම්	O	NNN
ක්‍රියාකාරීනට	O	NNM
පෙනී	O	VNF
ගොස්	O	VNF
තිබේ	O	VFM
.	O	.
ඔහු	O	PRP
රටෙන්	O	NNN
පැන	O	VNF
ගිය	O	VP
පසු	O	RP
මිලිටරි	O	FRW
ජුන්ටාවක්	O	NNN
අතට	O	NNN
පාලනය	O	NNN
අත්	O	?
වූ	O	VP
අතර	O	POST
,	O	,
ඉන්	O	PRP
පසු	O	RP
ඇති	O	VP
වූ	O	VP
හමුදා	O	NNN
බල	O	NVB
අරගල	O	NNN
ඔස්සේ	O	NN
අවසන්	O	JVB
වරට	O	NNN
පත්	O	?
වූ	O	VP
හමුදා	O	NNN
ජනාධිපතිවර	O	NNM
ජනරල්	O	NNM
පොස්පර්	PER	NNPA
අව්රල්	PER	JJ
ද	O	RP
ජනාධිපති	O	NNM
ධූරයෙන්	O	NNN
1990	O	QFNUM
දී	O	POST
ඉල්ලා	O	VNF
අස්	O	?
වී	O	VNF
රටෙන්	O	NNN
පලා	O	VNF
ගියේ	O	VP
ය	O	RP
.	O	.
දුප්පතුන්	O	NNM
වෙනුවෙන්	O	POST
අභීත	O	JJ
ව	O	RP
කතා	O	NVB
කළ	O	VP
කතෝලික	O	NNPI
පූජකවරයකු	O	NNM
ලෙස	O	POST
ප්‍රබල	O	JJ
සමාජ	O	NNN
-	O	:
දේශපාලන	O	NNN
පෞරුෂයක්	O	NNN
ගොඩ	O	JVB
නගා	O	VNF
ගත්	O	VP
ජීන්	PER	NNPA
බර්ට්රන්ට්	PER	NNPA
ඇරිස්ටයිඩ්	PER	NNPA
ජාත්‍යන්තර	O	JJ
අධීක්ෂණය	O	NVB
යටතේ	O	POST
1990	O	QFNUM
ජනාධිපතිවරණයට	O	NNN
ඉදිරිපත්	O	?
වී	O	VNF
සුවිශාල	O	JJ
ජයග්‍රහණයක්	O	NNN
ලබා	O	VNF
ගත්තේ	O	VP
එබඳු	O	RB
පසුබිමක්	O	NNN
ඇතිව	O	RB
ය	O	RP
.	O	.
විදෙස්	O	JJ
ලිපිය	O	NNN
ඉතිරි	O	JJ
1991	O	QFNUM
දී	O	POST
යුද	O	NNN
හමුදා	O	NNN
කුමන්ත්‍රණයකින්	O	NNN
ඇරිස්ටයිඩ්	PER	NNPA
බලයෙන්	O	NNN
පහ	O	JVB
කැරුණු	O	VP
හමුදා	O	NNN
ඇමරිකන්	NE	NNPI
අනුග්‍රහය	O	NNN
ඇතිව	O	RB
1994	O	QFNUM
දී	O	POST
ඔහු	O	PRP
යළිත්	O	RB
සිය	O	PRP
රට	O	NNN
පැමිණ	O	VNF
ජනාධිපතිත්වයේ	O	NNN
කටයුතු	O	NNN
බාර	O	NVB
ගත්තේ	O	VP
කැරිබියන්	NE	NNPI
ප්‍රජාතන්ත්‍රවාදයේ	O	NNN
ප්‍රතිමුර්තිය	O	NNN
බවට	O	?
පත්	O	?
වෙමිනි	O	VFM
.	O	.
කෙසේ	O	RB
වුවද	O	VNF
,	O	,
පසුගිය	O	JJ
කාලයේ	O	NNN
